START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
04/06/15,03:33 AM,03:33 AM,Pirates at Reds,Great American Ball Park,,04/06/15,04/06/15,06:33 AM,06:33 AM,FALSE,TRUE,04/06/15,02:33 AM,02:33 AM,FREE,BUSY
04/08/15,03:33 AM,03:33 AM,Pirates at Reds,Great American Ball Park,,04/08/15,04/08/15,06:33 AM,06:33 AM,FALSE,TRUE,04/08/15,02:33 AM,02:33 AM,FREE,BUSY
04/09/15,03:33 AM,03:33 AM,Pirates at Reds,Great American Ball Park,,04/09/15,04/09/15,06:33 AM,06:33 AM,FALSE,TRUE,04/09/15,02:33 AM,02:33 AM,FREE,BUSY
04/10/15,03:33 AM,03:33 AM,Cardinals at Reds,Great American Ball Park,,04/10/15,04/10/15,06:33 AM,06:33 AM,FALSE,TRUE,04/10/15,02:33 AM,02:33 AM,FREE,BUSY
04/11/15,03:33 AM,03:33 AM,Cardinals at Reds,Great American Ball Park,,04/11/15,04/11/15,06:33 AM,06:33 AM,FALSE,TRUE,04/11/15,02:33 AM,02:33 AM,FREE,BUSY
04/12/15,03:33 AM,03:33 AM,Cardinals at Reds,Great American Ball Park,,04/12/15,04/12/15,06:33 AM,06:33 AM,FALSE,TRUE,04/12/15,02:33 AM,02:33 AM,FREE,BUSY
04/13/15,08:05 PM,08:05 PM,Reds at Cubs,Wrigley Field,,04/13/15,04/13/15,11:05 PM,11:05 PM,FALSE,TRUE,04/13/15,07:05 PM,07:05 PM,FREE,BUSY
04/14/15,08:05 PM,08:05 PM,Reds at Cubs,Wrigley Field,,04/14/15,04/14/15,11:05 PM,11:05 PM,FALSE,TRUE,04/14/15,07:05 PM,07:05 PM,FREE,BUSY
04/15/15,08:05 PM,08:05 PM,Reds at Cubs,Wrigley Field,,04/15/15,04/15/15,11:05 PM,11:05 PM,FALSE,TRUE,04/15/15,07:05 PM,07:05 PM,FREE,BUSY
04/17/15,08:15 PM,08:15 PM,Reds at Cardinals,Busch Stadium,,04/17/15,04/17/15,11:15 PM,11:15 PM,FALSE,TRUE,04/17/15,07:15 PM,07:15 PM,FREE,BUSY
04/18/15,03:33 AM,03:33 AM,Reds at Cardinals,Busch Stadium,,04/18/15,04/18/15,06:33 AM,06:33 AM,FALSE,TRUE,04/18/15,02:33 AM,02:33 AM,FREE,BUSY
04/19/15,02:15 PM,02:15 PM,Reds at Cardinals,Busch Stadium,,04/19/15,04/19/15,05:15 PM,05:15 PM,FALSE,TRUE,04/19/15,01:15 PM,01:15 PM,FREE,BUSY
04/20/15,07:20 PM,07:20 PM,Reds at Brewers,Miller Park,,04/20/15,04/20/15,10:20 PM,10:20 PM,FALSE,TRUE,04/20/15,06:20 PM,06:20 PM,FREE,BUSY
04/21/15,08:10 PM,08:10 PM,Reds at Brewers,Miller Park,,04/21/15,04/21/15,11:10 PM,11:10 PM,FALSE,TRUE,04/21/15,07:10 PM,07:10 PM,FREE,BUSY
04/22/15,08:10 PM,08:10 PM,Reds at Brewers,Miller Park,,04/22/15,04/22/15,11:10 PM,11:10 PM,FALSE,TRUE,04/22/15,07:10 PM,07:10 PM,FREE,BUSY
04/23/15,01:40 PM,01:40 PM,Reds at Brewers,Miller Park,,04/23/15,04/23/15,04:40 PM,04:40 PM,FALSE,TRUE,04/23/15,12:40 PM,12:40 PM,FREE,BUSY
