START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/14/16,12:05 PM,01:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: CSN ----- Local Radio: WLS ",05/14/16,05/14/16,03:05 PM,04:05 PM,FALSE,TRUE,05/14/16,11:05 AM,12:05 PM,FREE,BUSY
05/15/16,12:05 PM,01:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: WGN ----- Local Radio: WLS ",05/15/16,05/15/16,03:05 PM,04:05 PM,FALSE,TRUE,05/15/16,11:05 AM,12:05 PM,FREE,BUSY
05/17/16,07:10 PM,08:10 PM,Astros at White Sox,U.S. Cellular Field - Chicago,"Local TV: WPWR ----- Local Radio: WLS ",05/17/16,05/17/16,10:10 PM,11:10 PM,FALSE,TRUE,05/17/16,06:10 PM,07:10 PM,FREE,BUSY
05/18/16,07:10 PM,08:10 PM,Astros at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",05/18/16,05/18/16,10:10 PM,11:10 PM,FALSE,TRUE,05/18/16,06:10 PM,07:10 PM,FREE,BUSY
05/19/16,07:10 PM,08:10 PM,Astros at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",05/19/16,05/19/16,10:10 PM,11:10 PM,FALSE,TRUE,05/19/16,06:10 PM,07:10 PM,FREE,BUSY
05/20/16,07:10 PM,08:10 PM,Royals at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",05/20/16,05/20/16,10:10 PM,11:10 PM,FALSE,TRUE,05/20/16,06:10 PM,07:10 PM,FREE,BUSY
05/21/16,01:10 PM,02:10 PM,Royals at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",05/21/16,05/21/16,04:10 PM,05:10 PM,FALSE,TRUE,05/21/16,12:10 PM,01:10 PM,FREE,BUSY
05/22/16,01:10 PM,02:10 PM,Royals at White Sox,U.S. Cellular Field - Chicago,"Local TV: WGN ----- Local Radio: WLS - WRTO 1200",05/22/16,05/22/16,04:10 PM,05:10 PM,FALSE,TRUE,05/22/16,12:10 PM,01:10 PM,FREE,BUSY
05/23/16,07:10 PM,08:10 PM,Indians at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN+ ----- Local Radio: WLS - WRTO 1200",05/23/16,05/23/16,10:10 PM,11:10 PM,FALSE,TRUE,05/23/16,06:10 PM,07:10 PM,FREE,BUSY
05/24/16,07:10 PM,08:10 PM,Indians at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN+ ----- Local Radio: WLS - WRTO 1200",05/24/16,05/24/16,10:10 PM,11:10 PM,FALSE,TRUE,05/24/16,06:10 PM,07:10 PM,FREE,BUSY
05/25/16,01:10 PM,02:10 PM,Indians at White Sox,U.S. Cellular Field - Chicago,"Local TV: WGN ----- Local Radio: WLS - WRTO 1200",05/25/16,05/25/16,04:10 PM,05:10 PM,FALSE,TRUE,05/25/16,12:10 PM,01:10 PM,FREE,BUSY
05/26/16,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: CSN ----- Local Radio: WLS ",05/26/16,05/26/16,10:15 PM,11:15 PM,FALSE,TRUE,05/26/16,06:15 PM,07:15 PM,FREE,BUSY
05/27/16,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: CSN ----- Local Radio: WLS ",05/27/16,05/27/16,10:15 PM,11:15 PM,FALSE,TRUE,05/27/16,06:15 PM,07:15 PM,FREE,BUSY
05/28/16,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: WGN ----- Local Radio: WLS ",05/28/16,05/28/16,04:15 PM,05:15 PM,FALSE,TRUE,05/28/16,12:15 PM,01:15 PM,FREE,BUSY
05/29/16,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: CSN ----- Local Radio: WLS ",05/29/16,05/29/16,04:15 PM,05:15 PM,FALSE,TRUE,05/29/16,12:15 PM,01:15 PM,FREE,BUSY
05/30/16,12:10 PM,01:10 PM,White Sox at Mets,Citi Field - Flushing,"Local TV: CSN ----- Local Radio: WLS ",05/30/16,05/30/16,03:10 PM,04:10 PM,FALSE,TRUE,05/30/16,11:10 AM,12:10 PM,FREE,BUSY
