START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/23/16,07:15 PM,10:15 PM,Padres at Giants,AT&T Park - San Francisco,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",05/23/16,05/24/16,10:15 PM,01:15 AM,FALSE,TRUE,05/23/16,06:15 PM,09:15 PM,FREE,BUSY
05/23/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",05/23/16,05/23/16,,,FALSE,TRUE,05/23/16,,,FREE,BUSY
05/24/16,07:15 PM,10:15 PM,Padres at Giants,AT&T Park - San Francisco,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",05/24/16,05/25/16,10:15 PM,01:15 AM,FALSE,TRUE,05/24/16,06:15 PM,09:15 PM,FREE,BUSY
05/24/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",05/24/16,05/24/16,,,FALSE,TRUE,05/24/16,,,FREE,BUSY
05/25/16,12:45 PM,03:45 PM,Padres at Giants,AT&T Park - San Francisco,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",05/25/16,05/25/16,03:45 PM,06:45 PM,FALSE,TRUE,05/25/16,11:45 AM,02:45 PM,FREE,BUSY
05/25/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",05/25/16,05/25/16,,,FALSE,TRUE,05/25/16,,,FREE,BUSY
05/26/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",05/26/16,05/26/16,,,FALSE,TRUE,05/26/16,,,FREE,BUSY
05/27/16,06:40 PM,09:40 PM,Padres at D-backs,Chase Field - Phoenix,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",05/27/16,05/28/16,09:40 PM,12:40 AM,FALSE,TRUE,05/27/16,05:40 PM,08:40 PM,FREE,BUSY
05/27/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",05/27/16,05/27/16,,,FALSE,TRUE,05/27/16,,,FREE,BUSY
05/28/16,07:10 PM,10:10 PM,Padres at D-backs,Chase Field - Phoenix,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",05/28/16,05/29/16,10:10 PM,01:10 AM,FALSE,TRUE,05/28/16,06:10 PM,09:10 PM,FREE,BUSY
05/28/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",05/28/16,05/28/16,,,FALSE,TRUE,05/28/16,,,FREE,BUSY
05/29/16,01:10 PM,04:10 PM,Padres at D-backs,Chase Field - Phoenix,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",05/29/16,05/29/16,04:10 PM,07:10 PM,FALSE,TRUE,05/29/16,12:10 PM,03:10 PM,FREE,BUSY
05/29/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",05/29/16,05/29/16,,,FALSE,TRUE,05/29/16,,,FREE,BUSY
