START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/07/16,10:10 PM,10:10 PM,Indians at Mariners,Safeco Field - Seattle,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/08/16,06/08/16,01:10 AM,01:10 AM,FALSE,TRUE,06/07/16,09:10 PM,09:10 PM,FREE,BUSY
06/08/16,10:10 PM,10:10 PM,Indians at Mariners,Safeco Field - Seattle,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/09/16,06/09/16,01:10 AM,01:10 AM,FALSE,TRUE,06/08/16,09:10 PM,09:10 PM,FREE,BUSY
06/09/16,10:10 PM,10:10 PM,Indians at Mariners,Safeco Field - Seattle,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/10/16,06/10/16,01:10 AM,01:10 AM,FALSE,TRUE,06/09/16,09:10 PM,09:10 PM,FREE,BUSY
06/10/16,10:05 PM,10:05 PM,Indians at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/11/16,06/11/16,01:05 AM,01:05 AM,FALSE,TRUE,06/10/16,09:05 PM,09:05 PM,FREE,BUSY
06/11/16,10:05 PM,10:05 PM,Indians at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: SportsTime Ohio- FS1 ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/12/16,06/12/16,01:05 AM,01:05 AM,FALSE,TRUE,06/11/16,09:05 PM,09:05 PM,FREE,BUSY
06/12/16,03:35 PM,03:35 PM,Indians at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",06/12/16,06/12/16,06:35 PM,06:35 PM,FALSE,TRUE,06/12/16,02:35 PM,02:35 PM,FREE,BUSY
06/13/16,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/13/16,06/13/16,11:15 PM,11:15 PM,FALSE,TRUE,06/13/16,07:15 PM,07:15 PM,FREE,BUSY
06/14/16,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/14/16,06/14/16,11:15 PM,11:15 PM,FALSE,TRUE,06/14/16,07:15 PM,07:15 PM,FREE,BUSY
06/15/16,08:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/15/16,06/15/16,11:15 PM,11:15 PM,FALSE,TRUE,06/15/16,07:15 PM,07:15 PM,FREE,BUSY
06/17/16,07:10 PM,07:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/17/16,06/17/16,10:10 PM,10:10 PM,FALSE,TRUE,06/17/16,06:10 PM,06:10 PM,FREE,BUSY
06/18/16,06:10 PM,06:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/18/16,06/18/16,09:10 PM,09:10 PM,FALSE,TRUE,06/18/16,05:10 PM,05:10 PM,FREE,BUSY
06/19/16,01:10 PM,01:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/19/16,06/19/16,04:10 PM,04:10 PM,FALSE,TRUE,06/19/16,12:10 PM,12:10 PM,FREE,BUSY
06/20/16,07:10 PM,07:10 PM,Rays at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",06/20/16,06/20/16,10:10 PM,10:10 PM,FALSE,TRUE,06/20/16,06:10 PM,06:10 PM,FREE,BUSY
