START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/18/16,07:10 PM,08:10 PM,Cubs at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/18/16,05/18/16,10:10 PM,11:10 PM,FALSE,TRUE,05/18/16,06:10 PM,07:10 PM,FREE,BUSY
05/19/16,12:40 PM,01:40 PM,Cubs at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/19/16,05/19/16,03:40 PM,04:40 PM,FALSE,TRUE,05/19/16,11:40 AM,12:40 PM,FREE,BUSY
05/20/16,06:10 PM,07:10 PM,Brewers at Mets,Citi Field - Flushing,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/20/16,05/20/16,09:10 PM,10:10 PM,FALSE,TRUE,05/20/16,05:10 PM,06:10 PM,FREE,BUSY
05/21/16,03:10 PM,04:10 PM,Brewers at Mets,Citi Field - Flushing,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/21/16,05/21/16,06:10 PM,07:10 PM,FALSE,TRUE,05/21/16,02:10 PM,03:10 PM,FREE,BUSY
05/22/16,12:10 PM,01:10 PM,Brewers at Mets,Citi Field - Flushing,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/22/16,05/22/16,03:10 PM,04:10 PM,FALSE,TRUE,05/22/16,11:10 AM,12:10 PM,FREE,BUSY
05/24/16,06:10 PM,07:10 PM,Brewers at Braves,Turner Field - Atlanta,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/24/16,05/24/16,09:10 PM,10:10 PM,FALSE,TRUE,05/24/16,05:10 PM,06:10 PM,FREE,BUSY
05/25/16,06:10 PM,07:10 PM,Brewers at Braves,Turner Field - Atlanta,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/25/16,05/25/16,09:10 PM,10:10 PM,FALSE,TRUE,05/25/16,05:10 PM,06:10 PM,FREE,BUSY
05/26/16,06:10 PM,07:10 PM,Brewers at Braves,Turner Field - Atlanta,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/26/16,05/26/16,09:10 PM,10:10 PM,FALSE,TRUE,05/26/16,05:10 PM,06:10 PM,FREE,BUSY
05/27/16,07:10 PM,08:10 PM,Reds at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/27/16,05/27/16,10:10 PM,11:10 PM,FALSE,TRUE,05/27/16,06:10 PM,07:10 PM,FREE,BUSY
05/28/16,03:10 PM,04:10 PM,Reds at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/28/16,05/28/16,06:10 PM,07:10 PM,FALSE,TRUE,05/28/16,02:10 PM,03:10 PM,FREE,BUSY
05/29/16,01:10 PM,02:10 PM,Reds at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/29/16,05/29/16,04:10 PM,05:10 PM,FALSE,TRUE,05/29/16,12:10 PM,01:10 PM,FREE,BUSY
05/30/16,01:10 PM,02:10 PM,Cardinals at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/30/16,05/30/16,04:10 PM,05:10 PM,FALSE,TRUE,05/30/16,12:10 PM,01:10 PM,FREE,BUSY
05/31/16,07:10 PM,08:10 PM,Cardinals at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",05/31/16,05/31/16,10:10 PM,11:10 PM,FALSE,TRUE,05/31/16,06:10 PM,07:10 PM,FREE,BUSY
06/01/16,12:40 PM,01:40 PM,Cardinals at Brewers,Miller Park - Milwaukee,"Local Radio: WTMJ 620- Brewers Radio Network",06/01/16,06/01/16,03:40 PM,04:40 PM,FALSE,TRUE,06/01/16,11:40 AM,12:40 PM,FREE,BUSY
06/02/16,06:05 PM,07:05 PM,Brewers at Phillies,Citizens Bank Park - Philadelphia,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/02/16,06/02/16,09:05 PM,10:05 PM,FALSE,TRUE,06/02/16,05:05 PM,06:05 PM,FREE,BUSY
06/03/16,06:05 PM,07:05 PM,Brewers at Phillies,Citizens Bank Park - Philadelphia,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/03/16,06/03/16,09:05 PM,10:05 PM,FALSE,TRUE,06/03/16,05:05 PM,06:05 PM,FREE,BUSY
06/04/16,02:05 PM,03:05 PM,Brewers at Phillies,Citizens Bank Park - Philadelphia,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/04/16,06/04/16,05:05 PM,06:05 PM,FALSE,TRUE,06/04/16,01:05 PM,02:05 PM,FREE,BUSY
06/05/16,12:35 PM,01:35 PM,Brewers at Phillies,Citizens Bank Park - Philadelphia,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",06/05/16,06/05/16,03:35 PM,04:35 PM,FALSE,TRUE,06/05/16,11:35 AM,12:35 PM,FREE,BUSY
