START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
04/30/16,02:15 PM,02:15 PM,Nationals at Cardinals,Busch Stadium - St. Louis,"Local TV: MASN- MLBN",04/30/16,04/30/16,05:15 PM,05:15 PM,FALSE,TRUE,04/30/16,01:15 PM,01:15 PM,FREE,BUSY
05/01/16,02:15 PM,02:15 PM,Nationals at Cardinals,Busch Stadium - St. Louis,"Local TV: MASN 2",05/01/16,05/01/16,05:15 PM,05:15 PM,FALSE,TRUE,05/01/16,01:15 PM,01:15 PM,FREE,BUSY
05/02/16,08:15 PM,08:15 PM,Nationals at Royals,Kauffman Stadium - Kansas City,"Local TV: MASN",05/02/16,05/02/16,11:15 PM,11:15 PM,FALSE,TRUE,05/02/16,07:15 PM,07:15 PM,FREE,BUSY
05/03/16,08:15 PM,08:15 PM,Nationals at Royals,Kauffman Stadium - Kansas City,"Local TV: MASN 2",05/03/16,05/03/16,11:15 PM,11:15 PM,FALSE,TRUE,05/03/16,07:15 PM,07:15 PM,FREE,BUSY
05/04/16,02:15 PM,02:15 PM,Nationals at Royals,Kauffman Stadium - Kansas City,"Local TV: MASN",05/04/16,05/04/16,05:15 PM,05:15 PM,FALSE,TRUE,05/04/16,01:15 PM,01:15 PM,FREE,BUSY
05/05/16,08:05 PM,08:05 PM,Nationals at Cubs,Wrigley Field - Chicago,"Local TV: MASN 2",05/05/16,05/05/16,11:05 PM,11:05 PM,FALSE,TRUE,05/05/16,07:05 PM,07:05 PM,FREE,BUSY
05/06/16,02:20 PM,02:20 PM,Nationals at Cubs,Wrigley Field - Chicago,"Local TV: MASN",05/06/16,05/06/16,05:20 PM,05:20 PM,FALSE,TRUE,05/06/16,01:20 PM,01:20 PM,FREE,BUSY
05/07/16,04:05 PM,04:05 PM,Nationals at Cubs,Wrigley Field - Chicago,"Local TV: MASN- FS1",05/07/16,05/07/16,07:05 PM,07:05 PM,FALSE,TRUE,05/07/16,03:05 PM,03:05 PM,FREE,BUSY
05/08/16,02:20 PM,02:20 PM,Nationals at Cubs,Wrigley Field - Chicago,"Local TV: MASN 2",05/08/16,05/08/16,05:20 PM,05:20 PM,FALSE,TRUE,05/08/16,01:20 PM,01:20 PM,FREE,BUSY
05/09/16,07:05 PM,07:05 PM,Tigers at Nationals,Nationals Park - Washington,"Local TV: MASN",05/09/16,05/09/16,10:05 PM,10:05 PM,FALSE,TRUE,05/09/16,06:05 PM,06:05 PM,FREE,BUSY
05/10/16,07:05 PM,07:05 PM,Tigers at Nationals,Nationals Park - Washington,"Local TV: MASN",05/10/16,05/10/16,10:05 PM,10:05 PM,FALSE,TRUE,05/10/16,06:05 PM,06:05 PM,FREE,BUSY
05/11/16,07:05 PM,07:05 PM,Tigers at Nationals,Nationals Park - Washington,"Local TV: MASN",05/11/16,05/11/16,10:05 PM,10:05 PM,FALSE,TRUE,05/11/16,06:05 PM,06:05 PM,FREE,BUSY
05/13/16,07:05 PM,07:05 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN 2",05/13/16,05/13/16,10:05 PM,10:05 PM,FALSE,TRUE,05/13/16,06:05 PM,06:05 PM,FREE,BUSY
05/14/16,07:05 PM,07:05 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN 2",05/14/16,05/14/16,10:05 PM,10:05 PM,FALSE,TRUE,05/14/16,06:05 PM,06:05 PM,FREE,BUSY
05/15/16,01:35 PM,01:35 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN 2- WUSA 9",05/15/16,05/15/16,04:35 PM,04:35 PM,FALSE,TRUE,05/15/16,12:35 PM,12:35 PM,FREE,BUSY
05/17/16,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",05/17/16,05/17/16,10:10 PM,10:10 PM,FALSE,TRUE,05/17/16,06:10 PM,06:10 PM,FREE,BUSY
05/18/16,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",05/18/16,05/18/16,10:10 PM,10:10 PM,FALSE,TRUE,05/18/16,06:10 PM,06:10 PM,FREE,BUSY
05/19/16,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",05/19/16,05/19/16,10:10 PM,10:10 PM,FALSE,TRUE,05/19/16,06:10 PM,06:10 PM,FREE,BUSY
05/20/16,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN",05/20/16,05/20/16,10:10 PM,10:10 PM,FALSE,TRUE,05/20/16,06:10 PM,06:10 PM,FREE,BUSY
05/21/16,07:15 PM,07:15 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: FOX",05/21/16,05/21/16,10:15 PM,10:15 PM,FALSE,TRUE,05/21/16,06:15 PM,06:15 PM,FREE,BUSY
05/22/16,01:10 PM,01:10 PM,Nationals at Marlins,Marlins Park - Miami,"Local TV: MASN- WUSA 9",05/22/16,05/22/16,04:10 PM,04:10 PM,FALSE,TRUE,05/22/16,12:10 PM,12:10 PM,FREE,BUSY
05/23/16,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN",05/23/16,05/23/16,10:05 PM,10:05 PM,FALSE,TRUE,05/23/16,06:05 PM,06:05 PM,FREE,BUSY
05/24/16,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN",05/24/16,05/24/16,10:05 PM,10:05 PM,FALSE,TRUE,05/24/16,06:05 PM,06:05 PM,FREE,BUSY
05/25/16,01:05 PM,01:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN",05/25/16,05/25/16,04:05 PM,04:05 PM,FALSE,TRUE,05/25/16,12:05 PM,12:05 PM,FREE,BUSY
05/26/16,07:05 PM,07:05 PM,Cardinals at Nationals,Nationals Park - Washington,"Local TV: MASN",05/26/16,05/26/16,10:05 PM,10:05 PM,FALSE,TRUE,05/26/16,06:05 PM,06:05 PM,FREE,BUSY
05/27/16,07:05 PM,07:05 PM,Cardinals at Nationals,Nationals Park - Washington,"Local TV: MASN- WUSA 9",05/27/16,05/27/16,10:05 PM,10:05 PM,FALSE,TRUE,05/27/16,06:05 PM,06:05 PM,FREE,BUSY
05/28/16,07:15 PM,07:15 PM,Cardinals at Nationals,Nationals Park - Washington,"Local TV: FOX- WUSA 9",05/28/16,05/28/16,10:15 PM,10:15 PM,FALSE,TRUE,05/28/16,06:15 PM,06:15 PM,FREE,BUSY
05/29/16,01:35 PM,01:35 PM,Cardinals at Nationals,Nationals Park - Washington,"Local TV: MASN- WUSA 9",05/29/16,05/29/16,04:35 PM,04:35 PM,FALSE,TRUE,05/29/16,12:35 PM,12:35 PM,FREE,BUSY
05/30/16,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN",05/30/16,05/30/16,10:05 PM,10:05 PM,FALSE,TRUE,05/30/16,06:05 PM,06:05 PM,FREE,BUSY
05/31/16,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN 2",05/31/16,05/31/16,10:05 PM,10:05 PM,FALSE,TRUE,05/31/16,06:05 PM,06:05 PM,FREE,BUSY
06/01/16,07:05 PM,07:05 PM,Nationals at Phillies,Citizens Bank Park - Philadelphia,"Local TV: MASN 2",06/01/16,06/01/16,10:05 PM,10:05 PM,FALSE,TRUE,06/01/16,06:05 PM,06:05 PM,FREE,BUSY
06/03/16,07:10 PM,07:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,"Local TV: MASN 2",06/03/16,06/03/16,10:10 PM,10:10 PM,FALSE,TRUE,06/03/16,06:10 PM,06:10 PM,FREE,BUSY
06/04/16,04:10 PM,04:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,"Local TV: MASN",06/04/16,06/04/16,07:10 PM,07:10 PM,FALSE,TRUE,06/04/16,03:10 PM,03:10 PM,FREE,BUSY
06/05/16,01:10 PM,01:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,"Local TV: MASN 2",06/05/16,06/05/16,04:10 PM,04:10 PM,FALSE,TRUE,06/05/16,12:10 PM,12:10 PM,FREE,BUSY
06/07/16,08:10 PM,08:10 PM,Nationals at White Sox,U.S. Cellular Field - Chicago,"Local TV: MASN 2",06/07/16,06/07/16,11:10 PM,11:10 PM,FALSE,TRUE,06/07/16,07:10 PM,07:10 PM,FREE,BUSY
06/08/16,08:10 PM,08:10 PM,Nationals at White Sox,U.S. Cellular Field - Chicago,"Local TV: MASN 2",06/08/16,06/08/16,11:10 PM,11:10 PM,FALSE,TRUE,06/08/16,07:10 PM,07:10 PM,FREE,BUSY
06/09/16,08:10 PM,08:10 PM,Nationals at White Sox,U.S. Cellular Field - Chicago,"Local TV: MASN 2",06/09/16,06/09/16,11:10 PM,11:10 PM,FALSE,TRUE,06/09/16,07:10 PM,07:10 PM,FREE,BUSY
06/10/16,07:05 PM,07:05 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN- WUSA 9",06/10/16,06/10/16,10:05 PM,10:05 PM,FALSE,TRUE,06/10/16,06:05 PM,06:05 PM,FREE,BUSY
