START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
03/31/14,01:10 PM,01:10 PM,Nationals at Mets,Citi Field,"Local Radio: 710 WOR",03/31/14,03/31/14,04:10 PM,04:10 PM,FALSE,TRUE,03/31/14,12:10 PM,12:10 PM,FREE,BUSY
04/02/14,07:10 PM,07:10 PM,Nationals at Mets,Citi Field,"Local Radio: 710 WOR",04/02/14,04/02/14,10:10 PM,10:10 PM,FALSE,TRUE,04/02/14,06:10 PM,06:10 PM,FREE,BUSY
04/03/14,01:10 PM,01:10 PM,Nationals at Mets,Citi Field,"Local Radio: 710 WOR",04/03/14,04/03/14,04:10 PM,04:10 PM,FALSE,TRUE,04/03/14,12:10 PM,12:10 PM,FREE,BUSY
04/04/14,07:10 PM,07:10 PM,Reds at Mets,Citi Field,"Local Radio: 710 WOR",04/04/14,04/04/14,10:10 PM,10:10 PM,FALSE,TRUE,04/04/14,06:10 PM,06:10 PM,FREE,BUSY
04/05/14,01:10 PM,01:10 PM,Reds at Mets,Citi Field,"Local Radio: 710 WOR",04/05/14,04/05/14,04:10 PM,04:10 PM,FALSE,TRUE,04/05/14,12:10 PM,12:10 PM,FREE,BUSY
04/06/14,01:10 PM,01:10 PM,Reds at Mets,Citi Field,"Local Radio: 710 WOR",04/06/14,04/06/14,04:10 PM,04:10 PM,FALSE,TRUE,04/06/14,12:10 PM,12:10 PM,FREE,BUSY
04/08/14,07:10 PM,07:10 PM,Mets at Braves,Turner Field,"Local Radio: 710 WOR",04/08/14,04/08/14,10:10 PM,10:10 PM,FALSE,TRUE,04/08/14,06:10 PM,06:10 PM,FREE,BUSY
04/09/14,07:10 PM,07:10 PM,Mets at Braves,Turner Field,"Local Radio: 710 WOR",04/09/14,04/09/14,10:10 PM,10:10 PM,FALSE,TRUE,04/09/14,06:10 PM,06:10 PM,FREE,BUSY
04/10/14,07:10 PM,07:10 PM,Mets at Braves,Turner Field,"Local Radio: 710 WOR",04/10/14,04/10/14,10:10 PM,10:10 PM,FALSE,TRUE,04/10/14,06:10 PM,06:10 PM,FREE,BUSY
04/11/14,10:05 PM,10:05 PM,Mets at Angels,Angel Stadium of Anaheim,"Local Radio: 710 WOR",04/12/14,04/12/14,01:05 AM,01:05 AM,FALSE,TRUE,04/11/14,09:05 PM,09:05 PM,FREE,BUSY
04/12/14,09:05 PM,09:05 PM,Mets at Angels,Angel Stadium of Anaheim,"Local Radio: 710 WOR",04/13/14,04/13/14,12:05 AM,12:05 AM,FALSE,TRUE,04/12/14,08:05 PM,08:05 PM,FREE,BUSY
04/13/14,03:35 PM,03:35 PM,Mets at Angels,Angel Stadium of Anaheim,"Local Radio: 710 WOR",04/13/14,04/13/14,06:35 PM,06:35 PM,FALSE,TRUE,04/13/14,02:35 PM,02:35 PM,FREE,BUSY
04/14/14,09:40 PM,09:40 PM,Mets at D-backs,Chase Field,"Local Radio: 710 WOR",04/15/14,04/15/14,12:40 AM,12:40 AM,FALSE,TRUE,04/14/14,08:40 PM,08:40 PM,FREE,BUSY
04/15/14,09:40 PM,09:40 PM,Mets at D-backs,Chase Field,"Local Radio: 710 WOR",04/16/14,04/16/14,12:40 AM,12:40 AM,FALSE,TRUE,04/15/14,08:40 PM,08:40 PM,FREE,BUSY
04/16/14,03:40 PM,03:40 PM,Mets at D-backs,Chase Field,"Local Radio: 710 WOR",04/16/14,04/16/14,06:40 PM,06:40 PM,FALSE,TRUE,04/16/14,02:40 PM,02:40 PM,FREE,BUSY
04/18/14,07:10 PM,07:10 PM,Braves at Mets,Citi Field,"Local Radio: 710 WOR",04/18/14,04/18/14,10:10 PM,10:10 PM,FALSE,TRUE,04/18/14,06:10 PM,06:10 PM,FREE,BUSY
04/19/14,07:10 PM,07:10 PM,Braves at Mets,Citi Field,"Local Radio: 710 WOR",04/19/14,04/19/14,10:10 PM,10:10 PM,FALSE,TRUE,04/19/14,06:10 PM,06:10 PM,FREE,BUSY
04/20/14,01:10 PM,01:10 PM,Braves at Mets,Citi Field,"Local Radio: 710 WOR",04/20/14,04/20/14,04:10 PM,04:10 PM,FALSE,TRUE,04/20/14,12:10 PM,12:10 PM,FREE,BUSY
04/21/14,07:10 PM,07:10 PM,Cardinals at Mets,Citi Field,"Local Radio: 710 WOR",04/21/14,04/21/14,10:10 PM,10:10 PM,FALSE,TRUE,04/21/14,06:10 PM,06:10 PM,FREE,BUSY
04/22/14,07:10 PM,07:10 PM,Cardinals at Mets,Citi Field,"Local Radio: 710 WOR",04/22/14,04/22/14,10:10 PM,10:10 PM,FALSE,TRUE,04/22/14,06:10 PM,06:10 PM,FREE,BUSY
04/23/14,07:10 PM,07:10 PM,Cardinals at Mets,Citi Field,"Local Radio: 710 WOR",04/23/14,04/23/14,10:10 PM,10:10 PM,FALSE,TRUE,04/23/14,06:10 PM,06:10 PM,FREE,BUSY
04/24/14,01:10 PM,01:10 PM,Cardinals at Mets,Citi Field,"Local Radio: 710 WOR",04/24/14,04/24/14,04:10 PM,04:10 PM,FALSE,TRUE,04/24/14,12:10 PM,12:10 PM,FREE,BUSY
04/25/14,07:10 PM,07:10 PM,Marlins at Mets,Citi Field,"Local Radio: 710 WOR",04/25/14,04/25/14,10:10 PM,10:10 PM,FALSE,TRUE,04/25/14,06:10 PM,06:10 PM,FREE,BUSY
04/26/14,07:10 PM,07:10 PM,Marlins at Mets,Citi Field,"Local Radio: 710 WOR",04/26/14,04/26/14,10:10 PM,10:10 PM,FALSE,TRUE,04/26/14,06:10 PM,06:10 PM,FREE,BUSY
04/27/14,01:10 PM,01:10 PM,Marlins at Mets,Citi Field,"Local Radio: 710 WOR",04/27/14,04/27/14,04:10 PM,04:10 PM,FALSE,TRUE,04/27/14,12:10 PM,12:10 PM,FREE,BUSY
04/29/14,07:05 PM,07:05 PM,Mets at Phillies,Citizens Bank Park,"Local Radio: 710 WOR",04/29/14,04/29/14,10:05 PM,10:05 PM,FALSE,TRUE,04/29/14,06:05 PM,06:05 PM,FREE,BUSY
04/30/14,07:05 PM,07:05 PM,Mets at Phillies,Citizens Bank Park,"Local Radio: 710 WOR",04/30/14,04/30/14,10:05 PM,10:05 PM,FALSE,TRUE,04/30/14,06:05 PM,06:05 PM,FREE,BUSY
05/01/14,08:40 PM,08:40 PM,Mets at Rockies,Coors Field,"Local Radio: 710 WOR",05/01/14,05/01/14,11:40 PM,11:40 PM,FALSE,TRUE,05/01/14,07:40 PM,07:40 PM,FREE,BUSY
05/02/14,08:40 PM,08:40 PM,Mets at Rockies,Coors Field,"Local Radio: 710 WOR",05/02/14,05/02/14,11:40 PM,11:40 PM,FALSE,TRUE,05/02/14,07:40 PM,07:40 PM,FREE,BUSY
