START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
03/31/14,03:33 AM,03:33 AM,Blue Jays at Rays,Tropicana Field,,03/31/14,03/31/14,06:33 AM,06:33 AM,FALSE,TRUE,03/31/14,02:33 AM,02:33 AM,FREE,BUSY
04/01/14,03:33 AM,03:33 AM,Blue Jays at Rays,Tropicana Field,,04/01/14,04/01/14,06:33 AM,06:33 AM,FALSE,TRUE,04/01/14,02:33 AM,02:33 AM,FREE,BUSY
04/02/14,03:33 AM,03:33 AM,Blue Jays at Rays,Tropicana Field,,04/02/14,04/02/14,06:33 AM,06:33 AM,FALSE,TRUE,04/02/14,02:33 AM,02:33 AM,FREE,BUSY
04/03/14,03:33 AM,03:33 AM,Blue Jays at Rays,Tropicana Field,,04/03/14,04/03/14,06:33 AM,06:33 AM,FALSE,TRUE,04/03/14,02:33 AM,02:33 AM,FREE,BUSY
04/04/14,03:33 AM,03:33 AM,Rangers at Rays,Tropicana Field,,04/04/14,04/04/14,06:33 AM,06:33 AM,FALSE,TRUE,04/04/14,02:33 AM,02:33 AM,FREE,BUSY
04/05/14,03:33 AM,03:33 AM,Rangers at Rays,Tropicana Field,,04/05/14,04/05/14,06:33 AM,06:33 AM,FALSE,TRUE,04/05/14,02:33 AM,02:33 AM,FREE,BUSY
04/06/14,03:33 AM,03:33 AM,Rangers at Rays,Tropicana Field,,04/06/14,04/06/14,06:33 AM,06:33 AM,FALSE,TRUE,04/06/14,02:33 AM,02:33 AM,FREE,BUSY
04/07/14,03:33 AM,03:33 AM,Rays at Royals,Kauffman Stadium,,04/07/14,04/07/14,06:33 AM,06:33 AM,FALSE,TRUE,04/07/14,02:33 AM,02:33 AM,FREE,BUSY
04/08/14,03:33 AM,03:33 AM,Rays at Royals,Kauffman Stadium,,04/08/14,04/08/14,06:33 AM,06:33 AM,FALSE,TRUE,04/08/14,02:33 AM,02:33 AM,FREE,BUSY
04/09/14,03:33 AM,03:33 AM,Rays at Royals,Kauffman Stadium,,04/09/14,04/09/14,06:33 AM,06:33 AM,FALSE,TRUE,04/09/14,02:33 AM,02:33 AM,FREE,BUSY
