START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
03/31/14,03:10 PM,04:10 PM,Twins at White Sox,U.S. Cellular Field,,03/31/14,03/31/14,06:10 PM,07:10 PM,FALSE,TRUE,03/31/14,02:10 PM,03:10 PM,FREE,BUSY
04/02/14,01:10 PM,02:10 PM,Twins at White Sox,U.S. Cellular Field,,04/02/14,04/02/14,04:10 PM,05:10 PM,FALSE,TRUE,04/02/14,12:10 PM,01:10 PM,FREE,BUSY
04/03/14,01:10 PM,02:10 PM,Twins at White Sox,U.S. Cellular Field,,04/03/14,04/03/14,04:10 PM,05:10 PM,FALSE,TRUE,04/03/14,12:10 PM,01:10 PM,FREE,BUSY
04/04/14,03:10 PM,04:10 PM,White Sox at Royals,Kauffman Stadium,,04/04/14,04/04/14,06:10 PM,07:10 PM,FALSE,TRUE,04/04/14,02:10 PM,03:10 PM,FREE,BUSY
04/05/14,01:10 PM,02:10 PM,White Sox at Royals,Kauffman Stadium,,04/05/14,04/05/14,04:10 PM,05:10 PM,FALSE,TRUE,04/05/14,12:10 PM,01:10 PM,FREE,BUSY
04/06/14,01:10 PM,02:10 PM,White Sox at Royals,Kauffman Stadium,,04/06/14,04/06/14,04:10 PM,05:10 PM,FALSE,TRUE,04/06/14,12:10 PM,01:10 PM,FREE,BUSY
04/07/14,07:40 PM,08:40 PM,White Sox at Rockies,Coors Field,,04/07/14,04/07/14,10:40 PM,11:40 PM,FALSE,TRUE,04/07/14,06:40 PM,07:40 PM,FREE,BUSY
04/08/14,07:40 PM,08:40 PM,White Sox at Rockies,Coors Field,,04/08/14,04/08/14,10:40 PM,11:40 PM,FALSE,TRUE,04/08/14,06:40 PM,07:40 PM,FREE,BUSY
04/09/14,02:10 PM,03:10 PM,White Sox at Rockies,Coors Field,,04/09/14,04/09/14,05:10 PM,06:10 PM,FALSE,TRUE,04/09/14,01:10 PM,02:10 PM,FREE,BUSY
04/10/14,07:10 PM,08:10 PM,Indians at White Sox,U.S. Cellular Field,,04/10/14,04/10/14,10:10 PM,11:10 PM,FALSE,TRUE,04/10/14,06:10 PM,07:10 PM,FREE,BUSY
04/11/14,07:10 PM,08:10 PM,Indians at White Sox,U.S. Cellular Field,,04/11/14,04/11/14,10:10 PM,11:10 PM,FALSE,TRUE,04/11/14,06:10 PM,07:10 PM,FREE,BUSY
04/12/14,01:10 PM,02:10 PM,Indians at White Sox,U.S. Cellular Field,,04/12/14,04/12/14,04:10 PM,05:10 PM,FALSE,TRUE,04/12/14,12:10 PM,01:10 PM,FREE,BUSY
04/13/14,01:10 PM,02:10 PM,Indians at White Sox,U.S. Cellular Field,,04/13/14,04/13/14,04:10 PM,05:10 PM,FALSE,TRUE,04/13/14,12:10 PM,01:10 PM,FREE,BUSY
04/15/14,07:10 PM,08:10 PM,Red Sox at White Sox,U.S. Cellular Field,,04/15/14,04/15/14,10:10 PM,11:10 PM,FALSE,TRUE,04/15/14,06:10 PM,07:10 PM,FREE,BUSY
04/16/14,07:10 PM,08:10 PM,Red Sox at White Sox,U.S. Cellular Field,,04/16/14,04/16/14,10:10 PM,11:10 PM,FALSE,TRUE,04/16/14,06:10 PM,07:10 PM,FREE,BUSY
04/17/14,07:10 PM,08:10 PM,Red Sox at White Sox,U.S. Cellular Field,,04/17/14,04/17/14,10:10 PM,11:10 PM,FALSE,TRUE,04/17/14,06:10 PM,07:10 PM,FREE,BUSY
04/18/14,07:05 PM,08:05 PM,White Sox at Rangers,Globe Life Park in Arlington,,04/18/14,04/18/14,10:05 PM,11:05 PM,FALSE,TRUE,04/18/14,06:05 PM,07:05 PM,FREE,BUSY
04/19/14,07:05 PM,08:05 PM,White Sox at Rangers,Globe Life Park in Arlington,,04/19/14,04/19/14,10:05 PM,11:05 PM,FALSE,TRUE,04/19/14,06:05 PM,07:05 PM,FREE,BUSY
04/20/14,02:05 PM,03:05 PM,White Sox at Rangers,Globe Life Park in Arlington,,04/20/14,04/20/14,05:05 PM,06:05 PM,FALSE,TRUE,04/20/14,01:05 PM,02:05 PM,FREE,BUSY
04/21/14,06:08 PM,07:08 PM,White Sox at Tigers,Comerica Park,,04/21/14,04/21/14,09:08 PM,10:08 PM,FALSE,TRUE,04/21/14,05:08 PM,06:08 PM,FREE,BUSY
04/22/14,06:08 PM,07:08 PM,White Sox at Tigers,Comerica Park,,04/22/14,04/22/14,09:08 PM,10:08 PM,FALSE,TRUE,04/22/14,05:08 PM,06:08 PM,FREE,BUSY
04/23/14,06:08 PM,07:08 PM,White Sox at Tigers,Comerica Park,,04/23/14,04/23/14,09:08 PM,10:08 PM,FALSE,TRUE,04/23/14,05:08 PM,06:08 PM,FREE,BUSY
04/24/14,12:08 PM,01:08 PM,White Sox at Tigers,Comerica Park,,04/24/14,04/24/14,03:08 PM,04:08 PM,FALSE,TRUE,04/24/14,11:08 AM,12:08 PM,FREE,BUSY
04/25/14,07:10 PM,08:10 PM,Rays at White Sox,U.S. Cellular Field,,04/25/14,04/25/14,10:10 PM,11:10 PM,FALSE,TRUE,04/25/14,06:10 PM,07:10 PM,FREE,BUSY
04/26/14,06:10 PM,07:10 PM,Rays at White Sox,U.S. Cellular Field,,04/26/14,04/26/14,09:10 PM,10:10 PM,FALSE,TRUE,04/26/14,05:10 PM,06:10 PM,FREE,BUSY
04/27/14,01:10 PM,02:10 PM,Rays at White Sox,U.S. Cellular Field,,04/27/14,04/27/14,04:10 PM,05:10 PM,FALSE,TRUE,04/27/14,12:10 PM,01:10 PM,FREE,BUSY
04/28/14,07:10 PM,08:10 PM,Rays at White Sox,U.S. Cellular Field,,04/28/14,04/28/14,10:10 PM,11:10 PM,FALSE,TRUE,04/28/14,06:10 PM,07:10 PM,FREE,BUSY
04/29/14,07:10 PM,08:10 PM,Tigers at White Sox,U.S. Cellular Field,,04/29/14,04/29/14,10:10 PM,11:10 PM,FALSE,TRUE,04/29/14,06:10 PM,07:10 PM,FREE,BUSY
04/30/14,01:10 PM,02:10 PM,Tigers at White Sox,U.S. Cellular Field,,04/30/14,04/30/14,04:10 PM,05:10 PM,FALSE,TRUE,04/30/14,12:10 PM,01:10 PM,FREE,BUSY
05/02/14,06:05 PM,07:05 PM,White Sox at Indians,Progressive Field,,05/02/14,05/02/14,09:05 PM,10:05 PM,FALSE,TRUE,05/02/14,05:05 PM,06:05 PM,FREE,BUSY
05/03/14,05:05 PM,06:05 PM,White Sox at Indians,Progressive Field,,05/03/14,05/03/14,08:05 PM,09:05 PM,FALSE,TRUE,05/03/14,04:05 PM,05:05 PM,FREE,BUSY
05/04/14,12:05 PM,01:05 PM,White Sox at Indians,Progressive Field,,05/04/14,05/04/14,03:05 PM,04:05 PM,FALSE,TRUE,05/04/14,11:05 AM,12:05 PM,FREE,BUSY
05/05/14,07:05 PM,08:05 PM,White Sox at Cubs,Wrigley Field,,05/05/14,05/05/14,10:05 PM,11:05 PM,FALSE,TRUE,05/05/14,06:05 PM,07:05 PM,FREE,BUSY
05/06/14,07:05 PM,08:05 PM,White Sox at Cubs,Wrigley Field,,05/06/14,05/06/14,10:05 PM,11:05 PM,FALSE,TRUE,05/06/14,06:05 PM,07:05 PM,FREE,BUSY
05/07/14,07:10 PM,08:10 PM,Cubs at White Sox,U.S. Cellular Field,,05/07/14,05/07/14,10:10 PM,11:10 PM,FALSE,TRUE,05/07/14,06:10 PM,07:10 PM,FREE,BUSY
05/08/14,07:10 PM,08:10 PM,Cubs at White Sox,U.S. Cellular Field,,05/08/14,05/08/14,10:10 PM,11:10 PM,FALSE,TRUE,05/08/14,06:10 PM,07:10 PM,FREE,BUSY
05/09/14,07:10 PM,08:10 PM,D-backs at White Sox,U.S. Cellular Field,,05/09/14,05/09/14,10:10 PM,11:10 PM,FALSE,TRUE,05/09/14,06:10 PM,07:10 PM,FREE,BUSY
05/10/14,06:10 PM,07:10 PM,D-backs at White Sox,U.S. Cellular Field,,05/10/14,05/10/14,09:10 PM,10:10 PM,FALSE,TRUE,05/10/14,05:10 PM,06:10 PM,FREE,BUSY
05/11/14,01:10 PM,02:10 PM,D-backs at White Sox,U.S. Cellular Field,,05/11/14,05/11/14,04:10 PM,05:10 PM,FALSE,TRUE,05/11/14,12:10 PM,01:10 PM,FREE,BUSY
05/12/14,09:05 PM,10:05 PM,White Sox at Athletics,O.co Coliseum,,05/13/14,05/13/14,12:05 AM,01:05 AM,FALSE,TRUE,05/12/14,08:05 PM,09:05 PM,FREE,BUSY
05/13/14,09:05 PM,10:05 PM,White Sox at Athletics,O.co Coliseum,,05/14/14,05/14/14,12:05 AM,01:05 AM,FALSE,TRUE,05/13/14,08:05 PM,09:05 PM,FREE,BUSY
05/14/14,02:35 PM,03:35 PM,White Sox at Athletics,O.co Coliseum,,05/14/14,05/14/14,05:35 PM,06:35 PM,FALSE,TRUE,05/14/14,01:35 PM,02:35 PM,FREE,BUSY
05/16/14,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park,,05/16/14,05/16/14,10:10 PM,11:10 PM,FALSE,TRUE,05/16/14,06:10 PM,07:10 PM,FREE,BUSY
05/17/14,03:10 PM,04:10 PM,White Sox at Astros,Minute Maid Park,,05/17/14,05/17/14,06:10 PM,07:10 PM,FALSE,TRUE,05/17/14,02:10 PM,03:10 PM,FREE,BUSY
05/18/14,01:10 PM,02:10 PM,White Sox at Astros,Minute Maid Park,,05/18/14,05/18/14,04:10 PM,05:10 PM,FALSE,TRUE,05/18/14,12:10 PM,01:10 PM,FREE,BUSY
05/19/14,07:10 PM,08:10 PM,White Sox at Royals,Kauffman Stadium,,05/19/14,05/19/14,10:10 PM,11:10 PM,FALSE,TRUE,05/19/14,06:10 PM,07:10 PM,FREE,BUSY
05/20/14,07:10 PM,08:10 PM,White Sox at Royals,Kauffman Stadium,,05/20/14,05/20/14,10:10 PM,11:10 PM,FALSE,TRUE,05/20/14,06:10 PM,07:10 PM,FREE,BUSY
05/21/14,07:10 PM,08:10 PM,White Sox at Royals,Kauffman Stadium,,05/21/14,05/21/14,10:10 PM,11:10 PM,FALSE,TRUE,05/21/14,06:10 PM,07:10 PM,FREE,BUSY
05/22/14,07:10 PM,08:10 PM,Yankees at White Sox,U.S. Cellular Field,,05/22/14,05/22/14,10:10 PM,11:10 PM,FALSE,TRUE,05/22/14,06:10 PM,07:10 PM,FREE,BUSY
05/23/14,07:10 PM,08:10 PM,Yankees at White Sox,U.S. Cellular Field,,05/23/14,05/23/14,10:10 PM,11:10 PM,FALSE,TRUE,05/23/14,06:10 PM,07:10 PM,FREE,BUSY
05/24/14,01:10 PM,02:10 PM,Yankees at White Sox,U.S. Cellular Field,,05/24/14,05/24/14,04:10 PM,05:10 PM,FALSE,TRUE,05/24/14,12:10 PM,01:10 PM,FREE,BUSY
05/25/14,01:10 PM,02:10 PM,Yankees at White Sox,U.S. Cellular Field,,05/25/14,05/25/14,04:10 PM,05:10 PM,FALSE,TRUE,05/25/14,12:10 PM,01:10 PM,FREE,BUSY
05/26/14,01:10 PM,02:10 PM,Indians at White Sox,U.S. Cellular Field,,05/26/14,05/26/14,04:10 PM,05:10 PM,FALSE,TRUE,05/26/14,12:10 PM,01:10 PM,FREE,BUSY
05/27/14,07:10 PM,08:10 PM,Indians at White Sox,U.S. Cellular Field,,05/27/14,05/27/14,10:10 PM,11:10 PM,FALSE,TRUE,05/27/14,06:10 PM,07:10 PM,FREE,BUSY
05/28/14,07:10 PM,08:10 PM,Indians at White Sox,U.S. Cellular Field,,05/28/14,05/28/14,10:10 PM,11:10 PM,FALSE,TRUE,05/28/14,06:10 PM,07:10 PM,FREE,BUSY
05/30/14,07:10 PM,08:10 PM,Padres at White Sox,U.S. Cellular Field,,05/30/14,05/30/14,10:10 PM,11:10 PM,FALSE,TRUE,05/30/14,06:10 PM,07:10 PM,FREE,BUSY
05/31/14,01:10 PM,02:10 PM,Padres at White Sox,U.S. Cellular Field,,05/31/14,05/31/14,04:10 PM,05:10 PM,FALSE,TRUE,05/31/14,12:10 PM,01:10 PM,FREE,BUSY
06/01/14,01:10 PM,02:10 PM,Padres at White Sox,U.S. Cellular Field,,06/01/14,06/01/14,04:10 PM,05:10 PM,FALSE,TRUE,06/01/14,12:10 PM,01:10 PM,FREE,BUSY
06/02/14,09:10 PM,10:10 PM,White Sox at Dodgers,Dodger Stadium,,06/03/14,06/03/14,12:10 AM,01:10 AM,FALSE,TRUE,06/02/14,08:10 PM,09:10 PM,FREE,BUSY
