START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
03/31/14,03:33 AM,03:33 AM,Phillies at Rangers,Rangers Ballpark in Arlington,,03/31/14,03/31/14,06:33 AM,06:33 AM,FALSE,TRUE,03/31/14,02:33 AM,02:33 AM,FREE,BUSY
04/01/14,03:33 AM,03:33 AM,Phillies at Rangers,Rangers Ballpark in Arlington,,04/01/14,04/01/14,06:33 AM,06:33 AM,FALSE,TRUE,04/01/14,02:33 AM,02:33 AM,FREE,BUSY
04/02/14,03:33 AM,03:33 AM,Phillies at Rangers,Rangers Ballpark in Arlington,,04/02/14,04/02/14,06:33 AM,06:33 AM,FALSE,TRUE,04/02/14,02:33 AM,02:33 AM,FREE,BUSY
04/04/14,02:20 PM,02:20 PM,Phillies at Cubs,Wrigley Field,,04/04/14,04/04/14,05:20 PM,05:20 PM,FALSE,TRUE,04/04/14,01:20 PM,01:20 PM,FREE,BUSY
04/05/14,03:33 AM,03:33 AM,Phillies at Cubs,Wrigley Field,,04/05/14,04/05/14,06:33 AM,06:33 AM,FALSE,TRUE,04/05/14,02:33 AM,02:33 AM,FREE,BUSY
04/06/14,03:33 AM,03:33 AM,Phillies at Cubs,Wrigley Field,,04/06/14,04/06/14,06:33 AM,06:33 AM,FALSE,TRUE,04/06/14,02:33 AM,02:33 AM,FREE,BUSY
04/07/14,03:05 PM,03:05 PM,Brewers at Phillies,Citizens Bank Park,,04/07/14,04/07/14,06:05 PM,06:05 PM,FALSE,TRUE,04/07/14,02:05 PM,02:05 PM,FREE,BUSY
04/09/14,07:05 PM,07:05 PM,Brewers at Phillies,Citizens Bank Park,,04/09/14,04/09/14,10:05 PM,10:05 PM,FALSE,TRUE,04/09/14,06:05 PM,06:05 PM,FREE,BUSY
04/10/14,07:05 PM,07:05 PM,Brewers at Phillies,Citizens Bank Park,,04/10/14,04/10/14,10:05 PM,10:05 PM,FALSE,TRUE,04/10/14,06:05 PM,06:05 PM,FREE,BUSY
04/11/14,07:05 PM,07:05 PM,Marlins at Phillies,Citizens Bank Park,,04/11/14,04/11/14,10:05 PM,10:05 PM,FALSE,TRUE,04/11/14,06:05 PM,06:05 PM,FREE,BUSY
